mmyyyy;mm_yyyy;yyyy.mm;classificacao;fonte;rubrica;descricao;valores_mes;valores_ano;valores_orcados;num_caract_classif;raiz;;;;
112015;11.2015;2015-11-01;1913000000;;;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS;663849.61;11082042.59;9813000;10;;;;;
112015;11.2015;2015-11-01;1913110000;1;1670;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IMP S PROP TERR URBANA IPTU;258039.73;4053229.65;4576000;10;;;;;
112015;11.2015;2015-11-01;1913130000;1;1680;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IMP S SERVICOS ISS;216358.48;3638078.26;3328000;10;;;;;
112015;11.2015;2015-11-01;1913990000;1;1690;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTROS TRIBUTOS;189451.4;3390734.68;1909000;10;;;;;
112015;11.2015;2015-11-01;1919000000;;;MULTAS DE OUTRAS ORIGENS;1831707.58;14013165.41;17980000;10;;;;;
112015;11.2015;2015-11-01;1919150100;3;2127;MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO;1453948.22;13198071.5;17445000;10;;;;;
112015;11.2015;2015-11-01;1919150200;3;2750;MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO PARCELAMENTO;2279.54;28655.55;16000;10;;;;;
112015;11.2015;2015-11-01;1919500100;1;2011;MULTAS POR AUTO DE INFRACAO RECURSOS PROPRIOS;79097.92;274034.42;208000;10;;;;;
112015;11.2015;2015-11-01;1919500200;1;2046;MULTAS POR AUTO DE INFRACAO FMS;289576.08;372738.42;132000;10;;;;;
112015;11.2015;2015-11-01;1919500300;1;2070;MULTAS POR AUTO DE INFRACAO VIGILANCIA SANITARIA;6805.82;139665.52;179000;10;;;;;
112015;11.2015;2015-11-01;1919500400;1;2071;MULTAS DE LAN CAMENTO DE OFICIO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;1920000000;;;INDENIZACOES E RESTITUICOES;206409.96;206409.96;0;10;;;;;
112015;11.2015;2015-11-01;1922000000;;;RESTITUI COES;206409.96;206409.96;0;10;;;;;
112015;11.2015;2015-11-01;1922990100;1;2171;INDENIZACOES E RESTITUICOES;206409.96;206409.96;0;10;;;;;
112015;11.2015;2015-11-01;1930000000;;;RECEITA DA DIVIDA ATIVA;1283151.06;27909546.35;36058000;10;;;;;
112015;11.2015;2015-11-01;1931000000;;;RECEITA DA DIVIDA ATIVA TRIBUTARIA;1282013.19;27867909.74;35606000;10;;;;;
112015;11.2015;2015-11-01;1931110000;1;2410;DIVIDA ATIVA TRIBUTARIA IPTU;650620.72;14050876.99;16447000;10;;;;;
112015;11.2015;2015-11-01;1931130000;1;2445;DIVIDA ATIVA TRIBUTARIA ISS;518012.12;10602225.77;9475000;10;;;;;
112015;11.2015;2015-11-01;1931990100;1;2461;DIVIDA ATIVA TRIBUTARIA OUTRAS;113380.35;3214806.98;9684000;10;;;;;
112015;11.2015;2015-11-01;1932000000;;;RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA;1137.87;41636.61;452000;10;;;;;
112015;11.2015;2015-11-01;1932990100;1;2062;RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA MULTAS POR AUTO DE INFRACAO;382.08;21659.37;34000;10;;;;;
112015;11.2015;2015-11-01;1932990200;3;2760; DIVIDA ATIVA NAO TRIBUTARIA MULTAS P LEGISLACAO DE TRANSITO;446.93;9734.82;400000;10;;;;;
112015;11.2015;2015-11-01;1932990300;3;2770; DIVIDA ATIVA NAO TRIBUTARIA MULTAS P LEGISLACAO DE TRANSITO PARCELAMENTO;308.86;10242.42;18000;10;;;;;
112015;11.2015;2015-11-01;1990000000;;;RECEITAS CORRENTES DIVERSAS;1587177.37;21286527.8;21287000;10;;;;;
112015;11.2015;2015-11-01;1990990100;3;2194;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS;0;0;6000;10;;;;;
112015;11.2015;2015-11-01;1990990200;3;2135;FUNDO DE APOIO AO DESPORTO NAO PROFISSIONAL FADENP;331576.57;4378171.47;6136000;10;;;;;
112015;11.2015;2015-11-01;1990990300;3;1580;FUNDO MUNICIPAL DE TURISMO;0;4997.79;146000;10;;;;;
112015;11.2015;2015-11-01;1990990401;1;2089;DIVERSAS RENDAS RECURSOS PROPRIOS;136544.39;3493908.2;5153000;10;;;;;
112015;11.2015;2015-11-01;1990990402;1;2097;DIVERSAS RENDAS FMS;2216;7132;41000;10;;;;;
112015;11.2015;2015-11-01;1990990500;3;2160;ZONA AZUL E OUTROS;10453.72;713744.59;822000;10;;;;;
112015;11.2015;2015-11-01;1990990600;3;2970;FUNDO SOCIAL DE SOLIDARIEDADE;0;44815.4;26000;10;;;;;
112015;11.2015;2015-11-01;1990990700;3;1520;FUNDO MUNICIPAL ANTIDROGAS;0;0;48000;10;;;;;
112015;11.2015;2015-11-01;1990990800;1;2170;ANULA CAO DE DESPESAS EXERCICIOS ANTERIORES;155131.74;4501112.55;0;10;;;;;
112015;11.2015;2015-11-01;1990990900;1;2208;SABESP;771451;7469320.16;7964000;10;;;;;
112015;11.2015;2015-11-01;1990991000;3;2348;FUNDO MUNICIPAL DE HABITACAO;5233.95;103370.64;521000;10;;;;;
112015;11.2015;2015-11-01;1990991100;3;2350;FUNDO MUNICIPAL DE PRESERVA CAO DO PATRIMONIO HISTORICO ARTISTICO PAISAGISTICO E CULTURAL;0;0;41000;10;;;;;
112015;11.2015;2015-11-01;1990991200;3;2987;FUNDO MUNICIPAL DO IDOSO;0;0;53000;10;;;;;
112015;11.2015;2015-11-01;1990991300;3;2988;FUNDO MUNICIPAL DE SERVICOS ECOSSISTEMICOS;0;0;165000;10;;;;;
112015;11.2015;2015-11-01;1990991400;3;2989;FUNDO MUNICIPAL DE CONSERVA CAO AMBIENTAL;174570;562755;165000;10;;;;;
112015;11.2015;2015-11-01;1990991500;6;1239;CONVENIO FUNDICAD;0;7200;0;10;;;;;
112015;11.2015;2015-11-01;2000000000;;;RECEITAS DE CAPITAL;3492990.01;33256745.88;507721000;10;2000000000;;;;
112015;11.2015;2015-11-01;2100000000;;;OPERACOES DE CREDITO;2017152;12640443.62;372646000;10;;;;;
112015;11.2015;2015-11-01;2110000000;;;OPERACOES DE CREDITO INTERNAS;2017152;4455281.53;305655000;10;;;;;
112015;11.2015;2015-11-01;2114000000;;;OPERACOES DE CREDITO INTERNAS CONTRATUAIS;2017152;4455281.53;305655000;10;;;;;
112015;11.2015;2015-11-01;2114010000;7;2232;OPERACOES DE CREDITO INTERNAS PROGRAMAS DE SANEAMENTO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2114020000;7;2237;OPERACOES DE CREDITO INTERNA PARA PROGRAMA DE FINANCIAMENTO DE INFRA ESTRUTURA MOBILIDADE URBANA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2114030000;7;2242;OPERACOES DE CREDITO INTERNAS PARA PROGRAMA DE INTERVEN COES VIÁRIAS;0;310000;0;10;;;;;
112015;11.2015;2015-11-01;2114990100;7;2972;OPERA CAO DE CREDITO INT PROGRAMA DE INFRAESTRUTURA DE TRANSPORTE E DA MOBILIDADE URBANA BRT;1750393.19;1891983.69;210123000;10;;;;;
112015;11.2015;2015-11-01;2114990200;7;2973;OPERA CAO DE CREDITO INT PAVIMENTA CAO E QUALIFICA CAO DE VIAS URBANAS RUA LINDAURA AP F DE SOUZA PAC 2  PROGRAMA PRO TRANSPORTE ;266758.81;266758.81;2091000;10;;;;;
112015;11.2015;2015-11-01;2114990300;7;2974;OPERA CAO DE CREDITO INT PAVIMENTA CAO E QUALIFICA CAO DE VIAS URBANAS AV JOAO BATISTA ORTIZ MONTEIRO PAC 2;0;0;3257000;10;;;;;
112015;11.2015;2015-11-01;2114990400;7;2975;OPERA CAO DE CREDITO INT PAVIMENTA CAO E QUALIFICA CAO DE VIAS URBANAS BAIRRO POUSADA DO VALE PAC 2;0;1986539.03;16139000;10;;;;;
112015;11.2015;2015-11-01;2114990500;7;2976;OPERA CAO DE CREDITO INT AFESP SISTEMA VIÁRIO DE ACESSO DO ESTÁDIO MARTINS PEREIRA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2114990600;7;2977;OPERA CAO DE CREDITO INT AFESP AQUISI CAO DE EQUIPAMENTOS PARA O ESTÁDIO MARTINS PEREIRA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2114990700;7;2960;OPERA CAO DE CREDITO INT PMAT PROGRAMA DE MODERNIZA CAO ADMINISTRATIVA E TRIBUTARIA;0;0;74045000;10;;;;;
112015;11.2015;2015-11-01;2120000000;;;OPERACOES DE CREDITO EXTERNAS;0;8185162.09;66991000;10;;;;;
112015;11.2015;2015-11-01;2123000000;;;OPERACOES DE CREDITOS EXTERNAS CONTRATUAIS;0;8185162.09;66991000;10;;;;;
112015;11.2015;2015-11-01;2123990100;7;2231;OPERACAO DE CREDITO EXTERNA BID;0;8185162.09;66991000;10;;;;;
112015;11.2015;2015-11-01;2200000000;;;ALIENACAO DE BENS;7087.67;305298.21;37145000;10;;;;;
112015;11.2015;2015-11-01;2210000000;;;ALIENACAO DE BENS MOVEIS;0;180130;37000000;10;;;;;
112015;11.2015;2015-11-01;2211000000;;;ALIENACAO DE TITULOS MOBILIÁRIOS;0;0;37000000;10;;;;;
112015;11.2015;2015-11-01;2211990000;1;2381;ALIENACAO DE TITULOS MOBILIARIOS;0;0;37000000;10;;;;;
112015;11.2015;2015-11-01;2219000000;;;ALIENACAO DE OUTROS BENS MOVEIS;0;180130;0;10;;;;;
112015;11.2015;2015-11-01;2219000000;1;2496;ALIENACAO DE OUTROS BENS MOVEIS;0;180130;0;10;;;;;
112015;11.2015;2015-11-01;2220000000;;;ALIENACAO DE BENS IMOVEIS;7087.67;125168.21;145000;10;;;;;
112015;11.2015;2015-11-01;2229000000;;;ALIENACAO DE BENS IMOVEIS;7087.67;125168.21;145000;10;;;;;
112015;11.2015;2015-11-01;2229000000;1;2380;ALIENACAO DE BENS IMOVEIS;7087.67;125168.21;145000;10;;;;;
112015;11.2015;2015-11-01;2400000000;;;TRANSFERENCIAS DE CAPITAL;1164750.34;16556905.41;12984000;10;;;;;
112015;11.2015;2015-11-01;2420000000;;;TRANSFERENCIAS INTERGOVERNAMENTAIS;0;0;1422000;10;;;;;
112015;11.2015;2015-11-01;2421020100;5;2986;FNDE QUOTA MUNICIPAL QESE;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2422000000;;;TRANSFERENCIAS DOS ESTADOS;0;0;1422000;10;;;;;
112015;11.2015;2015-11-01;2422990100;2;2984;PROGRAMA QUALIS UBS ESTADO;0;0;216000;10;;;;;
112015;11.2015;2015-11-01;2422990200;2;2985;FEHIDRO OBRAS;0;0;1206000;10;;;;;
112015;11.2015;2015-11-01;2470000000;;;TRANSFERENCIAS DE CONVENIOS;1164750.34;16556905.41;11562000;10;;;;;
112015;11.2015;2015-11-01;2471000000;;;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;1164750.34;16500696.25;9674000;10;;;;;
112015;11.2015;2015-11-01;2471010100;5;2119;AIDS DST;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471010200;5;2660;SUS GESTAO PLENA SIH;31413.15;339075.63;0;10;;;;;
112015;11.2015;2015-11-01;2471010300;5;2670;SUS FAEC A COES ESTRATEGICAS;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471010400;5;2680;SUS PABA PISO DE ATENCAO BASICO;107075.19;1052199.29;0;10;;;;;
112015;11.2015;2015-11-01;2471010500;5;2690;SUS TETO FINANCEIRO DE VIGILANCIA EM SAUDE TFVS;79501.1;762050.7;0;10;;;;;
112015;11.2015;2015-11-01;2471010600;5;2691;GESTAO SUS INCENTIVOS DE QUALIFICA CAO DOS CAPS E PROGRAMA DE ALIMENTA CAO E NUTRI CAO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471010700;5;2692;FUNDO NACIONAL DE SAUDE SUS;927360;5199479;5499000;10;;;;;
112015;11.2015;2015-11-01;2471020100;5;2207;AQUISI CAO DE A COES ARTICULADAS PAR FNDE AQUISI COES DE ONIBUS;0;503750;0;10;;;;;
112015;11.2015;2015-11-01;2471990100;5;2950;FUNDO NACIONAL DE SEGURACA PUBLICA CONVENIO SENASP;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471990200;5;2978;MINISTERIO DO TURISMO SICONV CONTRATA CAO DE OBRAS DE INFRAESTRUTURA TURISTICA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471990300;5;1600;PROGRAMA HABITACIONAL CEF;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471990400;6;2235;COMPENSACAO AMBIENTAL PETROBRAS REVAP TCCA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471990500;5;2236;FUNDO NACIONAL DE ASSISTENCIA SOCIAL FNAS;19400.9;303097.87;268000;10;;;;;
112015;11.2015;2015-11-01;2471990600;5;2493;MINISTERIO DO TURISMO CENTRO CULTURAL;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471990700;5;2494;MINISTERIO DO TURISMO CACHOEIRA PEDRO DAVI;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471990800;5;2243;CONTRATO REPASSE PARA OBRAS DE SANEAMENTO MCID;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471990900;5;2979;MINISTERIO DO TURISMO SICONV RESTAURO E EDIFICA CAO NO PQ VICENTINA ARANHA;0;0;859000;10;;;;;
112015;11.2015;2015-11-01;2471991000;5;2244;RECONSTRU CAO DE PAVIMENTO ASFÁLTICO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471991100;5;2245;CONTRATO DE REPASSE GOV FEDERAL PARA REPARO E MANUTEN CAO DOS PREDIOS DO VICENTINA ARANHA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471991200;5;1601;OBRAS DE CONTENCAO MCID;0;529431.61;0;10;;;;;
112015;11.2015;2015-11-01;2471991300;5;2114;CONVENIO CAIXA ECONOMICA FEDERAL  PISTA JOAO DO PULO ;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471991400;5;2580;PROGRAMA PROINFÂNCIA CONSTRU CAO DE CRECHES PRE ESCOLAS QUADRAS PAC2;0;1967862.15;3048000;10;;;;;
112015;11.2015;2015-11-01;2471991500;5;2998;MINISTERIO DO ESPORTE CONSTRUCAO DE QUADRA POLIESPORTIVA BUQUIRINHA;0;243750;0;10;;;;;
112015;11.2015;2015-11-01;2471991600;5;2994;MINISTERIO DO ESPORTE ADEQUA CAO DO EQUIPAMENTO ESPORTIVO ESTÁDIO MARTINS PEREIRA;0;5600000;0;10;;;;;
112015;11.2015;2015-11-01;2471991700;5;2963;MINISTERIO DO ESPORTE IMPLANTA CAO E MODERNIZA CAO DE INFRAESTRUTURA ESPORTIVA CENTRO ESPORTIVO DELMAR BUFOLIN;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2471991900;5;2968;IMPLANTA CAO CICLOVIA AVENIDA AUDEMO VENEZIANI;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472000000;;;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DE SUAS ENTIDADES;0;56209.16;1888000;10;;;;;
112015;11.2015;2015-11-01;2472010100;2;1430;SUS MUNICIPALIZACAO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472010200;5;2364;VIGILANCIA SANITARIA MEDIA E ALTA COMPLEXIDADE VISA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472020100;2;2112;CONVENIO PROCEM ENSINO FUNDAMENTAL;0;0;1275000;10;;;;;
112015;11.2015;2015-11-01;2472020200;2;2113;CONVENIO PROCEM CRECHE;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990100;2;2820;SECRETARIA DE JUSTICA E DA DEFESA DA CIDADANIA FORUM;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990200;2;1538;CDHU;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990300;2;2238;SECRETARIA DE ESTADO DA ASSISTENCIA E DESENVOLVIMENTO SOCIAL SEADS;0;0;500000;10;;;;;
112015;11.2015;2015-11-01;2472990400;2;2239;CONVENIO SECRETARIA ESTADUAL DA JUVENTUDE ESPORTE E LAZER;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990500;2;2230;SECRETARIA DA CIENCIA TECNOLOGIA E DESENVOLVIMENTO ECONOMICO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990600;5;1610;PAT PROSANEAR;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990700;2;2241;CONVENIO SECRETARIA DE ESTADO DE PLANEJAMENTO E DESENVOLVIMENTO REGIONAL;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990800;2;2246;CONVENIO SECRETARIA DO ESTADO DE ECONOMIA E PLANEJAMENTO PARA OBRAS INFRA ESTRUTURA;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472990900;2;2248;CONVENIO COM A FUNDA CAO DE PROTECAO E DEFESA DO CONSUMIDOR;0;56209.16;113000;10;;;;;
112015;11.2015;2015-11-01;2472991000;2;2115;CONVENIO SECRETARIA DE ESPORTES LAZER E JUVENTUDO DO ESTADO DE SAO PAULO PISTA JOAO DO PULO ;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2472991100;2;2982;CONVENIO SECRETARIA DE ECONOMIA E PLANEJAMENTO SP RESERVATORIO DE RETEN CAO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2500000000;;;OUTRAS RECEITAS DE CAPITAL;304000;3754098.64;84946000;10;;;;;
112015;11.2015;2015-11-01;2590000000;;;OUTRAS RECEITAS;304000;3754098.64;84946000;10;;;;;
112015;11.2015;2015-11-01;2590100000;1;2497;SABESP;0;0;81189000;10;;;;;
112015;11.2015;2015-11-01;2590200000;3;2349;FUNDO MUNICIPAL DE HABITACAO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2590300000;3;2980;FUNDO MUNICIPAL DE TURISMO FUMTUR;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2590400000;3;2981;FUNDO MUNICIPAL DE PRESERVA CAO DO PATR HISTORICO ARTISTICO E CULTURAL FUMPHAC;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2590500000;3;2991;FUNDO MUNICIPAL DO IDOSO;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2590600000;3;2992;FUNDO MUNICIPAL DE SERVICOS ECOSISTEMICOS;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2590700000;3;2993;FUNDO MUNICIPAL DE CONSERVA CAO AMBIENTAL;0;0;0;10;;;;;
112015;11.2015;2015-11-01;2598000000;;;ACORDO JUDICIAL CONSTRUTORA TERRA SIMAO;304000;3344000;3757000;10;;;;;
112015;11.2015;2015-11-01;2598000000;1;2996;ACORDO JUDICIAL CONSTRUTORA TERRA SIMAO;304000;3344000;3757000;10;;;;;
112015;11.2015;2015-11-01;2599000000;6;2999;CONVENIO FUNDICAD;0;410098.64;0;10;;;;;
112015;11.2015;2015-11-01;2599000000;;;CONVENIO FUNDICAD;0;410098.64;0;10;;;;;
112015;11.2015;2015-11-01;90000000000;;;DEDU CAO DA RECEITA CORRENTE;-12743742.43;-177058390.2;-206115000;11;90000000000;;;;
112015;11.2015;2015-11-01;91000000000;;;DEDU CAO;-12743742.43;-177058390.2;-206115000;11;;;;;
112015;11.2015;2015-11-01;91700000000;;;DEDU CAO DA RECEITA;-12743742.43;-177058390.2;-206115000;11;;;;;
112015;11.2015;2015-11-01;91720000000;;;DEDU CAO DE RECEITA;-12743742.43;-177058390.2;-206115000;11;;;;;
112015;11.2015;2015-11-01;91721010200;1;2640;DEDUCAO DA RECEITA FPM FUNDEB E REDUTOR FINANCEIRO;-888181.99;-9937795.02;-11878000;11;;;;;
112015;11.2015;2015-11-01;91721010500;1;2710;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB ITR;-1205.32;-33531.04;-42000;11;;;;;
112015;11.2015;2015-11-01;91721090100;1;2372;DEDUCAO DE RECEITA PARA A FORMACAO DO FUNDEB ICMS DESONERACAO LEI COMPLEMENTAR 87 96;-64867;-713537.02;-660000;11;;;;;
112015;11.2015;2015-11-01;91722010100;1;2650;DEDUCAO DE RECEITA PARA A FORMACAO DO FUNDEB ICMS;-11044460.36;-139397442.6;-168329000;11;;;;;
112015;11.2015;2015-11-01;91722010200;1;2711;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB IPVA;-637887.55;-23234770.68;-23854000;11;;;;;
112015;11.2015;2015-11-01;91722010400;1;2399;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB IPI;-107140.21;-3741313.8;-1352000;11;;;;;
122015;12.2015;2015-12-01;1000000000;;;RECEITAS CORRENTES;210793440.2;2109466183;2175956000;10;1000000000;;;;
122015;12.2015;2015-12-01;1100000000;;;RECEITA TRIBUTARIA;55969227.84;566692880.8;589394000;10;1000000000;;;;
122015;12.2015;2015-12-01;1110000000;;;IMPOSTOS;54952518.62;549121073.3;572695000;10;;;;;
122015;12.2015;2015-12-01;1112000000;;;IMPOSTOS SOBRE O PATRIMONIO E A RENDA;25910434.9;305637979.4;299419000;10;;;;;
122015;12.2015;2015-12-01;1112020100;1;19;IMPOSTO PREDIAL URBANO;6989360.18;108924001.2;101063000;10;;;;;
122015;12.2015;2015-12-01;1112020200;1;27;IMPOSTO TERRITORIAL URBANO;3245525.93;49139978.75;53835000;10;;;;;
122015;12.2015;2015-12-01;1112043001;1;1141;RETIDO NAS FONTES  I RENDA  PROPRIOS;10422302.51;76387082.84;68290000;10;;;;;
122015;12.2015;2015-12-01;1112043002;1;1151;RETIDO NAS FONTES  I RENDA  FMS;65935.55;18955459.27;22685000;10;;;;;
122015;12.2015;2015-12-01;1112080000;1;248;"IMPOSTO SOBRE TRANSMISSAO ""INTER VIVO"" DE BENS IMOVEIS DE DIREITOS REAIS SOBRE IMOVEIS ITBI";5187310.73;52231457.4;53546000;10;;;;;
122015;12.2015;2015-12-01;1113000000;;;IMPOSTOS SOBRE A PRODUCAO E A CIRCULACAO;29042083.72;243483093.9;273276000;10;;;;;
122015;12.2015;2015-12-01;1113050100;1;35;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS NL;25009131.34;198277000.8;227873000;10;;;;;
122015;12.2015;2015-12-01;1113050200;1;221;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS LANC;603345.11;7708203.65;11247000;10;;;;;
122015;12.2015;2015-12-01;1113050300;1;222;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA SUPER SIMPLES;3146762.86;35125931.64;31129000;10;;;;;
122015;12.2015;2015-12-01;1113050400;1;1011;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA REPASSE COTA UNICA;282844.41;2371957.75;3027000;10;;;;;
122015;12.2015;2015-12-01;1120000000;;;TAXAS;931278.14;16665108.53;16025000;10;;;;;
122015;12.2015;2015-12-01;1121000000;;;TAXAS PELO EXERCICIO DO PODER DE POLICIA;312394.82;6761868.48;6956000;10;;;;;
122015;12.2015;2015-12-01;1121170000;1;330;TAXA DE FISCALIZACAO DE VIGILANCIA SANITARIA;30432.91;332921.84;368000;10;;;;;
122015;12.2015;2015-12-01;1121990100;1;43;TAXA DE LICENCA PARA LOCALIZACAO;20877.4;302750.81;231000;10;;;;;
122015;12.2015;2015-12-01;1121990200;1;51;TAXA DE FISCALIZACAO E FUNCIONAMENTO;67285.43;4216496.42;4203000;10;;;;;
122015;12.2015;2015-12-01;1121990300;1;78;TAXA DE LICENCA PARA O EXERCICIO DO COMERCIO AMBULANTE;3218.66;33877.24;90000;10;;;;;
122015;12.2015;2015-12-01;1121990400;1;86;TAXA DE LICENCA EXEC OBRAS PARTIC  ARRUAM  LOTEAM E DESMEMBRAMENTO;38000.2;691753.59;988000;10;;;;;
122015;12.2015;2015-12-01;1121990500;1;94;TAXA DE LICENCA PARA PUBLICIDADE;6858.13;279353.98;42000;10;;;;;
122015;12.2015;2015-12-01;1121990600;1;108;TAXA DE LICENCA P OCUP DO SOLO E LOGRADOUROS PUBLICOS;4985.91;68136.05;94000;10;;;;;
122015;12.2015;2015-12-01;1121990800;1;120;TAXA P PERMISSAO DE USO DO SOLO SUBSOLO AEREO;138736.18;787722.73;880000;10;;;;;
122015;12.2015;2015-12-01;1121990900;1;350;TAXA DE CONFORMIDADE DE OBRAS E SERVICOS;2000;48855.82;60000;10;;;;;
122015;12.2015;2015-12-01;1122000000;;;TAXAS PELA PRESTACAO DE SERVICOS;618883.32;9903240.05;9069000;10;;;;;
122015;12.2015;2015-12-01;1122990100;1;116;TAXA DE EXPEDIENTE;307.61;3774;6000;10;;;;;
122015;12.2015;2015-12-01;1122990200;1;175;TAXA APREENSAO DEP BENS ALINH  NIVEL E NUM DE PREDIOS;428.02;10802.68;155000;10;;;;;
122015;12.2015;2015-12-01;1122990400;1;140;TAXA DE COLETA DE LIXO;618147.69;9888663.37;8908000;10;;;;;
122015;12.2015;2015-12-01;1130000000;;;CONTRIBUICAO DE MELHORIA;85431.08;906699.04;674000;10;;;;;
122015;12.2015;2015-12-01;1130040000;1;205;CONTRIB MELHORIA P PAVIMENTACAO E OBRAS COMPLEMENTARES;85431.08;906699.04;674000;10;;;;;
122015;12.2015;2015-12-01;1200000000;;;RECEITA DE CONTRIBUICOES;1412681.93;9290195.19;0;10;1000000000;;;;
122015;12.2015;2015-12-01;1220000000;;;CONTRIBUI COES ECONOMICAS;1412681.93;9290195.19;0;10;;;;;
122015;12.2015;2015-12-01;1220290100;3;2997;CONTRIBUI CAO PARA CUSTEIO DO SERVI CO DE ILUMINACAO PUBLICA TERRITORIAL;120351.03;1322587.96;0;10;;;;;
122015;12.2015;2015-12-01;1220290200;3;2964;CONTRIBUI CAO PARA CUSTEIO DO SERVI CO DE ILUMINA CAO PUBLICA PREDIAL;1292330.9;7967607.23;0;10;;;;;
122015;12.2015;2015-12-01;1300000000;;;RECEITA PATRIMONIAL;1855083;26348132.62;21011000;10;1000000000;;;;
122015;12.2015;2015-12-01;1310000000;;;RECEITAS IMOBILIARIAS;124513.08;1905328.58;1532000;10;;;;;
122015;12.2015;2015-12-01;1311000000;;;ALUGUEIS;19615.32;186657.57;179000;10;;;;;
122015;12.2015;2015-12-01;1311010000;1;1040;ALUGUEIS DE IMOVEIS PROPRIOS PUBLICOS;19615.32;186657.57;179000;10;;;;;
122015;12.2015;2015-12-01;1314000000;1;1023;LAUDEMIOS;104897.76;1718671.01;1353000;10;;;;;
122015;12.2015;2015-12-01;1314000000;;;LAUDEMIOS;104897.76;1718671.01;1353000;10;;;;;
122015;12.2015;2015-12-01;1320000000;;;RECEITAS DE VALORES MOBILIARIOS;1729569.92;24441804.04;19479000;10;;;;;
122015;12.2015;2015-12-01;1321000000;;;JUROS DE TITULOS DE RENDA;1714569.63;23400947.31;19233000;10;;;;;
122015;12.2015;2015-12-01;1321010101;1;1066;JUROS BANC OP FINANCEIRAS RECURSOS PROPRIOS;557501.9;7624311.8;10000000;10;;;;;
122015;12.2015;2015-12-01;1321010102;1;1112;JUROS BANC OP FINANCEIRAS SABESP;571516.57;7220235.55;0;10;;;;;
122015;12.2015;2015-12-01;1321010201;5;1030;JUROS BANC OP FINANCEIRAS SUS GESTAO PLENA;43153.17;715718.6;525000;10;;;;;
122015;12.2015;2015-12-01;1321010202;3;1913;JUROS BANC OP FINANCEIRAS ILUMINA CAO PUBLICA  S O  ;10188.17;71942.89;0;10;;;;;
122015;12.2015;2015-12-01;1321010203;5;1449;JUROS BANC OP FINANCEIRAS PABA PISO ATENCAO BASICA AMPLIADA;29762.92;315795.23;296000;10;;;;;
